country;continent;year;lifeExp;pop;gdpPercap
Portugal;Europe;2002;77.29;10433867;1.997.090.787
Portugal;Europe;2003;77.48;10479955;1.972.784.414
Portugal;Europe;2004;78.31;10524145;19.942.443.580.000.000
Portugal;Europe;2005;78.18;10566212;20006.0
Portugal;Europe;2006;78.92;10605870;2.014.908.282
Portugal;Europe;2007;78.098;10642836;2.050.964.777
Puerto Rico;Americas;1950;60.85;2218000;2.822.052.814
Puerto Rico;Americas;1952;64.28;2227000;3.081.959.785
Puerto Rico;Americas;1957;68.54;2260000;3.907.156.189
Puerto Rico;Americas;1962;69.62;2448046;510.834.463
Puerto Rico;Americas;1967;71.1;2648961;6.929.277.714
Puerto Rico;Americas;1972;72.16;2847132;9.123.041.742
Puerto Rico;Americas;1977;73.44;3080828;9.770.524.921
Puerto Rico;Americas;1982;73.75;3279001;1.033.098.915
Puerto Rico;Americas;1987;74.63;3444468;1.228.134.191
Puerto Rico;Americas;1992;73.911;3585176;1.464.158.711
Puerto Rico;Americas;1997;74.917;3759430;169.994.333
Puerto Rico;Americas;2002;77.778;3859606;1.885.560.618
Puerto Rico;Americas;2007;7.874.600.000.000.000;3942491;1.932.870.901
Qatar;Asia;1972;6.206.100.000.000.000;131794;8.106.889.506
Qatar;Asia;1977;64.956;188947;7.161.582.982
Qatar;Asia;1982;6.704.899.999.999.990;252300;576.796.388
Qatar;Asia;1987;68.369;402134;4.087.069.142
Qatar;Asia;1992;69.937;529399;4.178.167.545
Qatar;Asia;1997;71.895;667336;5.293.865.287
Qatar;Asia;2002;74.256;793341;6.001.600.239
Qatar;Asia;2007;7.558.800.000.000.000;907229;8.201.097.804
Reunion;;1952;52.724;257700;2.718.885.295
Reunion;;1957;55.09;308700;2.769.451.844
Reunion;;1962;57.666;358900;317.372.334
Reunion;;1967;60.542;414024;4.021.175.739
Reunion;;1972;64.274;461633;5.047.658.563
Reunion;;1977;67.064;492095;4.319.804.067
Reunion;;1982;69.885;517810;5.267.219.353
Reunion;;1987;71.913;562035;5.303.377.488
Reunion;;1992;73.615;622191;6.101.255.823
Reunion;;1997;7.477.199.999.999.990;684810;6.071.941.411
Reunion;;2002;75.744;743981;63.161.652
Reunion;;2007;76.442;798094;7.670.122.558
Romania;Europe;1952;61.05;16630000;3.144.613.186
Romania;Europe;1957;64.1;17829327;3.943.370.225
Romania;Europe;1962;66.8;18680721;4.734.997.586
Romania;Europe;1967;66.8;19284814;6.470.866.545
Romania;Europe;1972;69.21;20662648;80.114.144.019.999.900
Romania;Europe;1977;69.46;21658597;935.639.724
Romania;Europe;1982;69.66;22356726;9.605.314.053
Romania;Europe;1987;69.53;22686371;9.696.273.295
Romania;Europe;1992;69.36;22797027;6.598.409.903
Romania;Europe;1997;69.72;22562458;7.346.547.556.999.990
Romania;Europe;2002;71.322;22404337;7.885.360.081
Romania;Europe;2007;72.476;22276056;1.080.847.561
Russia;FSU;1950;57.3;101936816;3.674.952.691
Russia;FSU;1973;69.0;132556176;1.073.771.735
Russia;FSU;1990;69.36;147974148;126.901.861
Russia;FSU;1991;69.11;148299817;1.202.920.232
Russia;FSU;1992;67.98;148401650;1.027.791.045
Russia;FSU;1993;65.24;148392385;9.384.318.126
Russia;FSU;1994;63.93;148446239;8.189.537.608
Russia;FSU;1995;64.62;148495015;7.851.186.848
Russia;FSU;1996;65.89;148318876;7.577.532.295
Russia;FSU;1997;66.79;148077459;7.696.144.676.999.990
Russia;FSU;1998;67.13;147826912;7.300.601.624
Russia;FSU;1999;65.99;147369604;7.791.944.796
Russia;FSU;2000;65.37;146731774;8.608.397.257.999.990
Russia;FSU;2001;65.29;146018987;9.091.590.235
Russia;FSU;2002;65.01;145266326;9.568.214.741
Russia;FSU;2003;64.92;144586191;1.031.498.906
Russia;FSU;2004;65.3;143974059;1.110.468.226
Russia;FSU;2005;65.33;143420309;11861.0
Russia;FSU;2006;66.62;142893540;1.272.083.269
Russia;FSU;2007;65.475;142369485;1.382.071.137
Rwanda;Africa;1952;40.0;2534927;4.933.238.752
Rwanda;Africa;1957;41.5;2822082;5.402.893.982.999.990
Rwanda;Africa;1962;43.0;3051242;5.974.730.727.000.000
Rwanda;Africa;1967;44.1;3451079;5.109.637.142
Rwanda;Africa;1972;44.6;3992121;5.905.806.637.999.990
Rwanda;Africa;1977;45.0;4657072;6.700.806.011
Rwanda;Africa;1982;46.218;5507565;8.815.706.467
Rwanda;Africa;1987;44.02;6349365;847.991.217
Rwanda;Africa;1992;23.599;7290203;7.370.685.949
Rwanda;Africa;1997;36.087;7212583;5.899.445.051
Rwanda;Africa;2002;43.413;7852401;7.856.537.647.999.990
Rwanda;Africa;2007;46.242;8860588;8.630.884.639.000.000
Samoa;;1977;58.658;152748;3.311.515.919
Samoa;;1982;61.167;158084;3.301.912.004
Samoa;;1987;63.659;166575;3.642.570.512
Samoa;;1992;6.597.800.000.000.000;174011;3.354.370.018
Samoa;;1997;68.381;180418;3.734.023.494
Samoa;;2002;70.033;178631;4.435.874.667
Samoa;;2007;71.454;176615;5.143.615.471
Sao Tome and Principe;;1952;46.471;60011;8.795.835.855
Sao Tome and Principe;;1957;48.945;61325;8.607.369.026
Sao Tome and Principe;;1962;51.893;65345;1.071.551.119
Sao Tome and Principe;;1967;54.425;70787;1.384.840.593
Sao Tome and Principe;;1972;56.48;76595;1.532.985.254
Sao Tome and Principe;;1977;58.55;86796;1.737.561.657
Sao Tome and Principe;;1982;60.351.000.000.000.000;98593;1.890.218.117
Sao Tome and Principe;;1987;61.728;110812;1.516.525.457
Sao Tome and Principe;;1992;62.742;125911;1.428.777.814
Sao Tome and Principe;;1997;63.306;145608;1.339.076.036
Sao Tome and Principe;;2002;64.337;170372;135.309.239
Sao Tome and Principe;;2007;65.528;199579;1.598.435.089
Saudi Arabia;Asia;1952;39.875;4005677;6.459.554.823
Saudi Arabia;Asia;1957;42.868;4419650;81.575.912.480.000.000
Saudi Arabia;Asia;1962;45.914;4943029;1.162.641.975
Saudi Arabia;Asia;1967;49.901;5618198;1.690.304.886
Saudi Arabia;Asia;1972;53.886;6472756;2.483.742.865
Saudi Arabia;Asia;1977;58.69;8128505;341.677.626
Saudi Arabia;Asia;1982;63.012;11254672;3.369.317.525
Saudi Arabia;Asia;1987;66.295;14619745;2.119.826.136
Saudi Arabia;Asia;1992;68.768;16945857;2.484.161.777
Saudi Arabia;Asia;1997;70.533;21229759;2.058.669.019
Saudi Arabia;Asia;2002;71.626;24501530;1.901.454.118
Saudi Arabia;Asia;2007;72.777;27601038;2.165.483.194
Senegal;Africa;1952;37.278;2755589;1.450.356.983
Senegal;Africa;1957;39.329;3054547;1.567.653.006
Senegal;Africa;1962;4.145.399.999.999.990;3430243;1.654.988.723
Senegal;Africa;1967;43.563;3965841;1.612.404.632
Senegal;Africa;1972;45.815;4588696;1.597.712.056
Senegal;Africa;1977;48.879;5260855;1.561.769.116
Senegal;Africa;1982;52.379;6147783;1.518.479.984
Senegal;Africa;1987;55.769;7171347;144.172.072
Senegal;Africa;1992;5.819.600.000.000.000;8307920;1.367.899.369
Senegal;Africa;1997;60.187;9535314;1.392.368.347
Senegal;Africa;2002;61.6;10870037;1.519.635.262
Senegal;Africa;2007;63.062;12267493;1.712.472.136
Serbia;Europe;1952;57.996;6860147;3.581.459.448
Serbia;Europe;1957;61.685;7271135;4.981.090.891
Serbia;Europe;1962;64.531;7616060;6.289.629.157
Serbia;Europe;1967;66.914;7971222;7.991.707.066
Serbia;Europe;1972;68.7;8313288;1.052.206.749
Serbia;Europe;1977;70.3;8686367;1.298.066.956
Serbia;Europe;1982;7.016.199.999.999.990;9032824;151.810.927
Serbia;Europe;1987;71.218;9230783;1.587.087.851
Serbia;Europe;1992;7.165.899.999.999.990;9826397;9.325.068.238
Serbia;Europe;1997;72.232;10336594;7.914.320.304.000.000
Serbia;Europe;2002;7.321.300.000.000.000;10111559;7.236.075.251
Serbia;Europe;2007;74.002;10150265;9.786.534.714
Sierra Leone;Africa;1952;30.331;2143249;8.797.877.358
Sierra Leone;Africa;1957;31.57;2295678;1.004.484.437
Sierra Leone;Africa;1962;32.767;2467895;11.166.398.769.999.900
Sierra Leone;Africa;1967;34.113;2662190;1.206.043.465
Sierra Leone;Africa;1972;35.4;2879013;1.353.759.762
Sierra Leone;Africa;1977;36.788;3140897;1.348.285.159
Sierra Leone;Africa;1982;38.445;3464522;1.465.010.784
Sierra Leone;Africa;1987;40.006;3868905;12.944.477.880.000.000
Sierra Leone;Africa;1992;38.333;4260884;1.068.696.278
Sierra Leone;Africa;1997;39.897;4578212;5.746.481.576
Sierra Leone;Africa;2002;41.012;5359092;6.994.897.129.999.990
Sierra Leone;Africa;2007;4.256.800.000.000.000;6144562;8.625.407.561.000.000
Singapore;Asia;1952;60.396;1127000;2.315.138.227
Singapore;Asia;1957;63.179;1445929;2.843.104.409
Singapore;Asia;1962;65.798;1750200;3.674.735.572
Singapore;Asia;1967;67.946;1977600;497.741.854
Singapore;Asia;1972;69.521;2152400;8.597.756.202
Singapore;Asia;1977;70.795;2325300;1.121.008.948
Singapore;Asia;1982;71.76;2651869;1.516.916.112
Singapore;Asia;1987;73.56;2794552;1.886.153.081
Singapore;Asia;1992;75.788;3235865;247.698.912
Singapore;Asia;1997;77.158;3802309;335.194.766
Singapore;Asia;2002;78.77;4197776;360.231.054
Singapore;Asia;2007;79.972;4553009;4.714.317.964
Slovak Republic;Europe;1950;60.89;3463446;4.937.839.017
Slovak Republic;Europe;1951;61.31;3508698;4.970.411.872
Slovak Republic;Europe;1952;64.36;3558137;5.074.659.104
Slovak Republic;Europe;1953;65.66;3598761;4.999.307.811
Slovak Republic;Europe;1954;66.71;3661437;5.150.732.006
Slovak Republic;Europe;1955;67.84;3726601;5.532.033.914
Slovak Republic;Europe;1956;68.37;3787111;5.797.496.197
Slovak Republic;Europe;1957;67.45;3844277;609.326.298
Slovak Republic;Europe;1958;69.35;3899751;6.502.623.726
Slovak Republic;Europe;1959;69.03;3946039;6.742.238.031
Slovak Republic;Europe;1960;70.35;3994270;7.205.561.032
Slovak Republic;Europe;1961;70.79;4191642;7.424.430.114
Slovak Republic;Europe;1962;70.33;4237384;7.481.107.598
Slovak Republic;Europe;1963;70.71;4281858;7.292.141.168.999.990
Slovak Republic;Europe;1964;71.09;4326174;7.578.137.275
Slovak Republic;Europe;1965;70.3;4369939;7.804.175.584
Slovak Republic;Europe;1966;70.44;4408988;8.097.451.214
Slovak Republic;Europe;1967;70.98;4442238;8.412.902.397
Slovak Republic;Europe;1968;70.5;4471590;877.718.413
Slovak Republic;Europe;1969;69.81;4477625;8.962.512.606
Slovak Republic;Europe;1970;69.74;4523873;9.121.124.006
Slovak Republic;Europe;1971;69.88;4556627;9.391.969.294
Slovak Republic;Europe;1972;70.35;4593433;9.674.167.626
Slovak Republic;Europe;1973;70.05;4637193;9.932.092.651
Slovak Republic;Europe;1974;70.21;4682100;1.021.641.636
Slovak Republic;Europe;1975;70.33;4729718;1.043.715.553
Slovak Republic;Europe;1976;70.5;4778540;1.052.437.101
Slovak Republic;Europe;1977;70.45;4827803;1.092.266.404
Slovak Republic;Europe;1978;70.46;4876017;1.098.318.709
Slovak Republic;Europe;1979;70.79;4922558;110.085.129
Slovak Republic;Europe;1980;70.44;4965958;1.125.906.765
Slovak Republic;Europe;1981;70.68;5013692;1.116.096.629
Slovak Republic;Europe;1982;70.8;5048043;1.134.854.585
Slovak Republic;Europe;1983;70.49;5081376;1.149.207.554
Slovak Republic;Europe;1984;70.73;5114080;1.173.503.758
Slovak Republic;Europe;1985;70.74;5144632;118.023.231
Slovak Republic;Europe;1986;70.91;5172084;119.998.954
Slovak Republic;Europe;1987;71.08;5199318;1.203.726.758
Slovak Republic;Europe;1988;71.16;5223222;1.228.415.683
Slovak Republic;Europe;1989;70.95;5244662;1.236.743.654
Slovak Republic;Europe;1990;70.83;5262616;1.200.754.734
Slovak Republic;Europe;1991;70.9;5281610;1.021.584.381
Slovak Republic;Europe;1992;71.38;5302888;9.498.467.723
Slovak Republic;Europe;1993;71.9;5323577;9.636.518.229
Slovak Republic;Europe;1994;72.36;5345264;1.019.581.195
Slovak Republic;Europe;1995;72.29;5361594;1.075.983.561
Slovak Republic;Europe;1996;72.78;5373190;1.148.262.754
Slovak Republic;Europe;1997;72.71;5383010;1.212.623.065
Slovak Republic;Europe;1998;72.61;5390236;125.643.447
Slovak Republic;Europe;1999;72.98;5395739;1.260.077.218
Slovak Republic;Europe;2000;73.18;5400320;1.268.975.974
Slovak Republic;Europe;2001;73.61;5404681;1.309.891.143
Slovak Republic;Europe;2002;73.8;5410052;13.638.778.369.999.900
Slovak Republic;Europe;2003;73.84;5416406;14.207.563.999.999.900
Slovak Republic;Europe;2004;74.25;5423567;1.497.786.553
Slovak Republic;Europe;2005;74.19;5431363;15881.0
Slovak Republic;Europe;2006;74.44;5439448;1.719.005.794
Slovak Republic;Europe;2007;74.663;5447502;1.867.831.435
Slovenia;Europe;1952;65.57;1489518;4.215.041.741
Slovenia;Europe;1957;67.85;1533070;5.862.276.629
Slovenia;Europe;1962;69.15;1582962;7.402.303.395
Slovenia;Europe;1967;69.18;1646912;9.405.489.397
Slovenia;Europe;1972;69.82;1694510;123.834.862
Slovenia;Europe;1977;70.97;1746919;15.277.030.169.999.900
Slovenia;Europe;1982;71.063;1861252;1.786.672.175
Slovenia;Europe;1983;70.88;1878555;1.791.936.275
Slovenia;Europe;1984;71.34;1896413;1.827.276.075
Slovenia;Europe;1985;71.77;1914220;1.832.403.926
Slovenia;Europe;1986;72.32;1932129;1.897.916.819
Slovenia;Europe;1987;72.25;1945870;1.867.853.492
Slovenia;Europe;1988;72.9;1961775;183.345.781
Slovenia;Europe;1989;73.35;1976217;1.802.313.215
Slovenia;Europe;1990;73.86;1991210;1.664.576.222
Slovenia;Europe;1991;73.5;1999480;15.100.590.080.000.000
Slovenia;Europe;1992;73.64;1999210;1.421.471.681
Slovenia;Europe;1993;73.52;1999926;1.456.002.315
Slovenia;Europe;1994;73.96;2001036;152.795.832
Slovenia;Europe;1995;74.67;2002827;15.857.284.780.000.000
Slovenia;Europe;1996;75.11;2007429;1.639.254.553
Slovenia;Europe;1997;75.13;2011612;1.716.110.735
Slovenia;Europe;1998;75.26;2010807;1.774.788.348
Slovenia;Europe;1999;75.64;2009653;1.866.339.949
Slovenia;Europe;2000;76.11;2010557;1.939.968.944
Slovenia;Europe;2001;76.38;2011179;1.996.689.487
Slovenia;Europe;2002;76.66;2011497;2.066.001.936
Slovenia;Europe;2003;76.55;2011604;2.120.346.336
Slovenia;Europe;2004;77.28;2011473;2.211.322.127
Slovenia;Europe;2005;77.6;2011070;23004.0
Slovenia;Europe;2006;78.24;2010347;243.021.641
Slovenia;Europe;2007;77.926;2009245;2.576.825.759
Solomon Islands;Oceania;1967;52.964;151000;1.304.598.869
Solomon Islands;Oceania;1972;55.506;174500;8.649.742.530.999.990
Solomon Islands;Oceania;1977;58.005;207339;1.169.543.666
Solomon Islands;Oceania;1982;58.736;250516;1.467.396.037
Solomon Islands;Oceania;1987;55.785;300694;1.783.648.762
Solomon Islands;Oceania;1992;58.27;358713;2.109.894.257
Solomon Islands;Oceania;1997;60.708;424265;2.252.491.044.000.000
Solomon Islands;Oceania;2002;62.274;494786;1.530.496.068
Solomon Islands;Oceania;2007;63.57;566842;1.829.317.402
Somalia;Africa;1952;32.978;2526994;1.135.749.842
Somalia;Africa;1957;34.977;2780415;1.258.147.413
Somalia;Africa;1962;36.981;3080153;1.369.488.336
Somalia;Africa;1967;38.977;3428839;12.847.331.800.000.000
Somalia;Africa;1972;40.973;3840161;1.254.576.127
Somalia;Africa;1977;41.974;4353666;1.450.992.513
Somalia;Africa;1982;42.955;5828892;1.176.807.031
Somalia;Africa;1987;4.450.100.000.000.000;6921858;1.093.244.963
Somalia;Africa;1992;39.658;6099799;9.269.602.964
Somalia;Africa;1997;43.795;6633514;9.305.964.284
Somalia;Africa;2002;4.593.600.000.000.000;7753310;8.820.818.218.000.000
Somalia;Africa;2007;48.159;9118773;9.261.410.683
South Africa;Africa;1952;4.500.899.999.999.990;14264935;4.725.295.531.000.000
South Africa;Africa;1957;47.985;16151549;5.487.104.219
South Africa;Africa;1962;49.951;18356657;5.768.729.717
South Africa;Africa;1967;51.927;20997321;7.114.477.970.999.990
South Africa;Africa;1972;5.369.600.000.000.000;23935810;7.765.962.636
South Africa;Africa;1977;55.527;27129932;8.028.651.439
South Africa;Africa;1982;58.161;31140029;8.568.266.228
South Africa;Africa;1987;60.834;35933379;7.825.823.398
South Africa;Africa;1992;6.188.800.000.000.000;39964159;7.225.069.257.999.990
South Africa;Africa;1997;60.236;42835005;7.479.188.244
South Africa;Africa;2002;53.365;44433622;7.710.946.444
South Africa;Africa;2007;49.339;43997828;9.269.657.808
Spain;Europe;1950;61.87;28062963;3.280.315.024
Spain;Europe;1951;61.52;28298010;3.576.315.114
Spain;Europe;1952;64.94;28549870;3.834.034.742
Spain;Europe;1953;65.81;28804128;3.787.808.989
Spain;Europe;1954;67.01;29060413;4.039.519.387
Spain;Europe;1955;66.78;29318745;4.163.500.932
Spain;Europe;1956;66.82;29579142;4.462.540.356
Spain;Europe;1957;66.66;29841614;456.480.241
Spain;Europe;1958;68.85;30106188;4.720.206.871
Spain;Europe;1959;68.77;30372877;4.571.300.918.999.990
Spain;Europe;1960;69.27;30641187;460.306.757
Spain;Europe;1961;69.66;30903894;51.491.290.549.999.900
Spain;Europe;1962;69.69;31158061;5.693.843.879
Spain;Europe;1963;69.85;31429834;6.221.104.643
Spain;Europe;1964;70.58;31740862;6.765.927.648.000.000
Spain;Europe;1965;70.99;32084511;7.136.520.325
Spain;Europe;1966;71.25;32451975;758.237.058
Spain;Europe;1967;71.44;32850275;7.993.512.294
Spain;Europe;1968;71.73;33239301;8.374.242.965.000.000
Spain;Europe;1969;71.26;33566084;9.039.406.707
Spain;Europe;1970;72.24;33876479;9.469.633.593
Spain;Europe;1971;71.85;34195056;9.918.210.638
Spain;Europe;1972;73.06;34513161;1.063.875.131
Spain;Europe;1973;72.84;34836716;1.148.102.039
Spain;Europe;1974;73.22;35184287;122.124.568
Spain;Europe;1975;73.55;35563535;1.250.747.724
Spain;Europe;1976;73.87;35996780;1.288.656.515
Spain;Europe;1977;74.39;36439000;1.323.692.117
Spain;Europe;1978;74.58;36861034;1.352.154.896
Spain;Europe;1979;75.12;37200014;1.358.912.071
Spain;Europe;1980;75.6;37488360;1.379.056.055
Spain;Europe;1981;75.74;37750800;1.376.538.889
Spain;Europe;1982;76.3;37983310;1.392.616.997
Spain;Europe;1983;76.08;38184166;1.420.310.524
Spain;Europe;1984;76.46;38362861;1.434.273.031
Spain;Europe;1985;76.42;38534853;1.456.870.667
Spain;Europe;1986;76.67;38707556;1.498.264.885
Spain;Europe;1987;76.9;38880702;1.576.498.313
Spain;Europe;1988;76.91;39053881;1.655.314.424
Spain;Europe;1989;76.98;39214523;173.557.471
Spain;Europe;1990;76.99;39350769;180.649.166
Spain;Europe;1991;77.12;39461418;1.847.290.556
Spain;Europe;1992;77.57;39549438;1.860.306.452
Spain;Europe;1993;77.7;39627587;1.837.486.563
Spain;Europe;1994;78.05;39690971;1.878.273.427
Spain;Europe;1995;78.12;39749715;1.927.214.422
Spain;Europe;1996;78.26;39803829;1.970.987.114
Spain;Europe;1997;78.77;39855442;2.044.529.896
Spain;Europe;1998;78.85;39906235;2.133.394.306
Spain;Europe;1999;78.86;39953263;222.863.637
Spain;Europe;2000;79.34;40016081;2.341.016.483
Spain;Europe;2001;79.69;40087104;242.217.998
Spain;Europe;2002;79.78;40152517;2.483.547.166
Spain;Europe;2003;79.72;40217413;2.556.428.953
Spain;Europe;2004;80.28;40280780;2.635.704.829
Spain;Europe;2005;80.28;40341462;27270.0
Spain;Europe;2006;80.94;40397842;2.800.612.139
Spain;Europe;2007;80.941;40448191;288.210.637
Sri Lanka;Asia;1950;55.6;7533097;1.033.499.006
Sri Lanka;Asia;1952;57.593;7982342;108.353.203
Sri Lanka;Asia;1957;61.456;9128546;1.072.546.602
Sri Lanka;Asia;1962;62.192;10421936;107.447.196
Sri Lanka;Asia;1967;64.266;11737396;1.135.514.326
Sri Lanka;Asia;1972;65.042;13016733;121.339.553
Sri Lanka;Asia;1977;65.949;14116836;1.348.775.651
Sri Lanka;Asia;1982;68.757;15410151;1.648.079.789
Sri Lanka;Asia;1987;6.901.100.000.000.000;16495304;1.876.766.827
Sri Lanka;Asia;1992;7.037.899.999.999.990;17587060;2.153.739.222
Sri Lanka;Asia;1997;70.457;18698655;2.664.477.257
Sri Lanka;Asia;2002;70.815;19576783;3.015.378.833
Sri Lanka;Asia;2007;72.396;20378239;3.970.095.407
Sudan;Africa;1952;38.635;8504667;1.615.991.129
Sudan;Africa;1957;39.624;9753392;17.703.370.739.999.900
Sudan;Africa;1962;40.87;11183227;1.959.593.767
Sudan;Africa;1967;42.858;12716129;1.687.997.641
Sudan;Africa;1972;45.083;14597019;1.659.652.775
Sudan;Africa;1977;47.8;17104986;2.202.988.423
Sudan;Africa;1982;50.338;20367053;1.895.544.073
Sudan;Africa;1987;51.744;24725960;1.507.819.159
Sudan;Africa;1992;53.556;28227588;1.492.197.043
Sudan;Africa;1997;5.537.300.000.000.000;32160729;16.322.107.640.000.000
Sudan;Africa;2002;56.369;37090298;1.993.398.314
Sudan;Africa;2007;58.556;42292929;2.602.394.995
Suriname;Americas;1972;64.04;381410;5.504.437.533
Suriname;Americas;1977;65.1;360780;6.622.717.308
Suriname;Americas;1982;67.566;359611;606.125.039
Suriname;Americas;1987;68.242;382559;5.508.173.487
Suriname;Americas;1992;68.608;402943;5.974.263.637
Suriname;Americas;1997;68.976;420899;5.589.341.453
Suriname;Americas;2002;69.126;433682;6.070.681.315.999.990
Suriname;Americas;2007;70.199;439894;7.987.271.406
Swaziland;Africa;1952;41.407;290243;1.148.376.626
Swaziland;Africa;1957;43.424;326741;1.244.708.364
Swaziland;Africa;1962;44.992;370006;1.856.182.125
Swaziland;Africa;1967;46.633;420690;2.613.101.665
Swaziland;Africa;1972;49.552;480105;3.364.836.625
Swaziland;Africa;1977;52.537;551425;3.781.410.618
Swaziland;Africa;1982;5.556.100.000.000.000;649901;3.895.384.018
Swaziland;Africa;1987;57.678;779348;3.984.839.812
Swaziland;Africa;1992;58.474;962344;35.530.224
Swaziland;Africa;1997;54.289;1054486;387.676.846
Swaziland;Africa;2002;43.869;1130269;4.128.116.943
Swaziland;Africa;2007;39.613;1133066;4.513.480.643
Sweden;Europe;1950;71.14;7014005;8.364.828.768.000.000
Sweden;Europe;1951;71.37;7072830;8.545.296.586
Sweden;Europe;1952;71.86;7124673;8.527.844.662.000.000
Sweden;Europe;1953;71.9;7171461;8.813.990.774
Sweden;Europe;1954;72.36;7213490;9.225.152.633
Sweden;Europe;1955;72.6;7262388;9.420.620.992
Sweden;Europe;1956;72.66;7314552;9.680.239.638
Sweden;Europe;1957;72.49;7363802;9.911.878.226
Sweden;Europe;1958;73.14;7409144;1.020.970.983
Sweden;Europe;1959;73.37;7446249;1.063.633.094
Sweden;Europe;1960;73.04;7480395;1.118.312.944
Sweden;Europe;1961;73.5;7519998;1.169.064.609
Sweden;Europe;1962;73.37;7561588;1.232.944.192
Sweden;Europe;1963;73.56;7604328;1.290.636.165
Sweden;Europe;1964;73.73;7661354;13.839.082.380.000.000
Sweden;Europe;1965;73.88;7733853;1.440.993.874
Sweden;Europe;1966;74.13;7807797;1.489.789.006
Sweden;Europe;1967;74.16;7867931;1.525.829.697
Sweden;Europe;1968;74.03;7912217;1.584.182.295
Sweden;Europe;1969;74.15;7968018;1.661.507.701
Sweden;Europe;1970;74.7;8042803;1.738.025.592
Sweden;Europe;1971;74.62;8098328;1.731.308.853
Sweden;Europe;1972;74.72;8122293;1.783.202.464
Sweden;Europe;1973;74.88;8136774;1.850.318.045
Sweden;Europe;1974;74.99;8160560;1.886.088.036
Sweden;Europe;1975;75.0;8192566;1.917.967.177
Sweden;Europe;1976;75.01;8222310;1.919.578.047
Sweden;Europe;1977;75.44;8251648;1.885.572.521
Sweden;Europe;1978;75.53;8275778;19.217.416.080.000.000
Sweden;Europe;1979;75.57;8293723;1.993.446.561
Sweden;Europe;1980;75.8;8310473;2.041.132.375
Sweden;Europe;1981;76.1;8320485;2.052.470.759
Sweden;Europe;1982;76.42;8325260;2.066.738.125
Sweden;Europe;1983;76.66;8329028;2.120.963.345
Sweden;Europe;1984;76.92;8342621;221.409.169
Sweden;Europe;1985;76.78;8356337;2.264.216.415
Sweden;Europe;1986;77.04;8384069;2.296.083.959
Sweden;Europe;1987;77.19;8421403;2.358.692.927
Sweden;Europe;1988;77.08;8469339;2.396.227.119
Sweden;Europe;1989;77.74;8526276;24.357.831.680.000.000
Sweden;Europe;1990;77.67;8600815;2.474.045.183
Sweden;Europe;1991;77.81;8668112;2.448.892.001
Sweden;Europe;1992;78.16;8718867;2.388.001.683
Sweden;Europe;1993;78.24;8769284;23.254.136.980.000.000
Sweden;Europe;1994;78.86;8831493;2.375.207.681
Sweden;Europe;1995;78.94;8877890;2.436.130.683
Sweden;Europe;1996;79.15;8892234;2.462.887.784
Sweden;Europe;1997;79.39;8897619;2.526.659.499
Sweden;Europe;1998;79.53;8902684;2.617.314.884
Sweden;Europe;1999;79.61;8909790;2.732.873.948
Sweden;Europe;2000;79.84;8923569;2.844.786.072
Sweden;Europe;2001;79.93;8939915;2.869.577.327
Sweden;Europe;2002;80.04;8954175;29.341.630.930.000.000
Sweden;Europe;2003;80.33;8970306;298.525.413
Sweden;Europe;2004;80.67;8986400;3.102.789.129
Sweden;Europe;2005;80.75;9001774;31995.0
Sweden;Europe;2006;80.95;9016596;3.315.620.545
Sweden;Europe;2007;80.884;9031088;3.385.974.835
Switzerland;Europe;1950;68.94;4694000;1.386.760.715
Switzerland;Europe;1951;68.71;4749000;1.481.689.924
Switzerland;Europe;1952;69.62;4815000;1.473.423.275
Switzerland;Europe;1953;69.53;4878000;1.505.582.564
Switzerland;Europe;1954;70.0;4929000;1.573.939.579
Switzerland;Europe;1955;70.08;4980000;166.264.855
Switzerland;Europe;1956;70.21;5045000;17.501.931.959.999.900
Switzerland;Europe;1957;70.56;5126000;1.790.948.973
Switzerland;Europe;1958;71.3;5199000;1.728.427.073
Switzerland;Europe;1959;71.46;5259000;1.816.148.966
Switzerland;Europe;1960;71.44;5362000;1.905.900.518
Switzerland;Europe;1961;71.76;5512000;2.004.121.634
Switzerland;Europe;1962;71.32;5666000;204.310.927
Switzerland;Europe;1963;71.31;5789000;2.097.726.759
Switzerland;Europe;1964;72.2;5887000;2.171.209.454
Switzerland;Europe;1965;72.33;5943000;2.219.077.302
Switzerland;Europe;1966;72.47;5996000;2.253.303.847
Switzerland;Europe;1967;72.77;6063000;2.296.614.432
Switzerland;Europe;1968;72.72;6132000;2.352.213.088
Switzerland;Europe;1969;72.73;6212000;2.452.755.211
Switzerland;Europe;1970;73.14;6267000;258.628.192
Switzerland;Europe;1971;73.26;6343293;2.659.326.926
Switzerland;Europe;1972;73.78;6401400;2.719.511.304
Switzerland;Europe;1973;74.08;6441100;2.785.175.724
Switzerland;Europe;1974;74.43;6460000;2.817.432.841
Switzerland;Europe;1975;74.82;6403500;26.353.030.280.000.000
Switzerland;Europe;1976;74.94;6333313;2.627.086.866
Switzerland;Europe;1977;75.39;6316424;2.698.229.052
Switzerland;Europe;1978;75.34;6332568;2.702.343.582
Switzerland;Europe;1979;75.64;6350840;2.761.711.846
Switzerland;Europe;1980;75.64;6385229;2.873.236.608
Switzerland;Europe;1981;75.87;6425450;2.900.326.953
Switzerland;Europe;1982;76.21;6468126;2.839.771.512
Switzerland;Europe;1983;76.22;6501073;2.839.688.917
